moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Implementation of the Moodle System Into EFL Classes","Gunduz, Nuket; Ozcan, Deniz","","","","PROFILE-ISSUES IN TEACHERS PROFESSIONAL DEVELOPMENT","2017","2017","19","","","1","","51","64","","10.15446/profile.v19n_sup1.68571","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Effects of Online Tutorial System on Classroom and Support In-Service Teachers in the Canary Islands for the Early Instruction of Students at Risk for Mathematics Difficulties","Jimenez, Juan E.; Gutierrez, Nuria","","","","PSYCHOLOGY SOCIETY & EDUCATION","2017","2017","9","1","","","","45","59","","","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"Technology Acceptance Model Analysis on Students' Behavioral Intention of Using Moodle for FYP","Khamaruddin, Putri Faizura Megat; Sauki, Arina; Othman, Nur Hidayati; Rahim, Azzah Nazihah Che Abdul; Kadri, Atikah","","","","2017 7TH WORLD ENGINEERING EDUCATION FORUM (WEEF)","2017","2017","","","","","","724","727","","","7th World Engineering Education Forum (WEEF)","NOV 13-16, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Medical biophysics as a combination of the traditional educational method and e-learning","Kordek, David; Kopecek, Martin; Voda, Petr","","","Ganzha, M; Maciaszek, L; Paprzycki, M","PROCEEDINGS OF THE 2017 FEDERATED CONFERENCE ON COMPUTER SCIENCE AND INFORMATION SYSTEMS (FEDCSIS)","2017","2017","","","","","","177","180","","10.15439/2017F369","Federated Conference on Computer Science and Information Systems (FedCSIS)","SEP 03-06, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"The application of a flipped classroom model in modern educational technology","Liu, Mei","","","","INTERNATIONAL JOURNAL OF CONTINUING ENGINEERING EDUCATION AND LIFE-LONG LEARNING","2017","2017","27","1-2","","","SI","57","71","","10.1504/IJCEELL.2017.10001972","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"DATA ANALYSIS AND LEARNING ANALYTICS FOR MEASURE EFFECTS OF GAMIFICATION IN A MATH ONLINE PROJECT","Lopes, Ana Paula; Babo, Lurdes; Azevedo, Jose; Torres, Cristina","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","8052","8062","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"Using PeerWise to develop a contributing student pedagogy for postgraduate psychology","McKenzie, Wendy; Roodenburg, John","","","","AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY","2017","2017","33","1","","","","32","47","","10.14742/ajet.3169","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"Impact of students' performance in the continuous assessment methodology through Moodle on the final exam","Merello-Gimenez, Paloma; Zorio-Grima, Ana","","","","EDUCADE-REVISTA DE EDUCACION EN CONTABILIDAD FINANZAS Y ADMINISTRACION DE EMPRESAS","2017","2017","","8","","","","57","68","","","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"NEW ARCHITECTURE TO EXCHANGE LEARNER'S DATA BETWEEN E-LEARNING SYSTEMS USING XAPI","Nehiri, Nissrin; Aknin, Noura","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","9611","9617","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"PILOT EXPERIENCE FOR THE APPLICATION OF THE FLIPPED CLASSROOM IN SUBJECTS OF THE FIELD OF THERMAL ENGINEERING","Pena, Begona; Zabalza, Ignacio; Uson, Sergio; Maria Llera, Eva; Martinez, Amaya; Miguel Romeo, Luis","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","3601","3610","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Acceptance and use of e-learning systems by undergraduate students of Ecuador: The case of a state university","Ramirez-Anormaliza, Richard; Sabate, Ferran; Llinas-Audet, Xavier; Lordan, Oriol","","","","INTANGIBLE CAPITAL","2017","2017","13","3","","","","548","581","","10.3926/ic.820","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Evaluating User Experience In Moodle Learning Management Systems","Sheshasaayee, Ananthi; Bee, M. Nazreen","","","","2017 INTERNATIONAL CONFERENCE ON INNOVATIVE MECHANISMS FOR INDUSTRY APPLICATIONS (ICIMIA)","2017","2017","","","","","","735","738","","","IEEE International Conference on Innovative Mechanisms for Industry Applications (ICIMIA","FEB 21-23, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"Instructional design in the development of an online course on Basic Life Support","Tobase, Lucia; Ciqueto Peres, Heloisa Helena; de Almeida, Denise Maria; Sartorelli Tomazini, Edenir Aparecida; Ramos, Meire Bruna; Polastri, Thatiane Facholi","","","","REVISTA DA ESCOLA DE ENFERMAGEM DA USP","2017","2017","51","","","","","","","e03288","10.1590/S1980-220X2016043303288","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Implementation of Accent Recognition Methods Subsystem for eLearning Systems","Tverdokhleb, Eugen; Dobrovolskyi, Hennadii; Keberle, Nataliya; Myronova, Natalia","","","","PROCEEDINGS OF THE 2017 9TH IEEE INTERNATIONAL CONFERENCE ON INTELLIGENT DATA ACQUISITION AND ADVANCED COMPUTING SYSTEMS: TECHNOLOGY AND APPLICATIONS (IDAACS), VOL 2","2017","2017","","","","","","1037","1041","","","9th IEEE International Conference on Intelligent Data Acquisition and Advanced Computing Systems - Technology and Applications (IDAACS)","SEP 21-23, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"LEARNING ANALYTICS TO CLASSIFY STUDENTS ACCORDING TO THEIR ACTIVITY IN MOODLE","Vela-Perez, M.; Hernandez, A.; Tirado Dominguez, G.; Martinez-Rodriguez, M. E.; Penaloza Figueroa, J. L.","","","Chova, LG; Martinez, AL; Torres, IC","9TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES (EDULEARN17)","2017","2017","","","","","","1166","1172","","","9th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 03-05, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"GEOGEBRA APPLETS FOR GRAPH THEORY","Vostinar, Patrik","","","Chova, LG; Martinez, AL; Torres, IC","9TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES (EDULEARN17)","2017","2017","","","","","","10142","10148","","","9th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 03-05, 2017","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"A Novel Assessment Tool for Quantitative Evaluation of Science Literature Search Performance: Application to First-Year and Senior Undergraduate Biology Majors","Blank, Jason M.; McGaughey, Karen J.; Keeling, Elena L.; Thorp, Kristen L.; Shannon, Conor C.; Scaramozzino, Jeanine M.","","","","COLLEGE & RESEARCH LIBRARIES","NOV 2016","2016","77","6","","","","682","702","","10.5860/crl.77.6.682","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Enhancing E-Learning System in Qassim University by Implementing Moodle as a Tool","Al-Ajlan, Ajlan S.; Hammoudeh, Mohammad Ali A.","","","","INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND NETWORK SECURITY","SEP 30 2016","2016","16","9","","","","7","14","","","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"A teaching experience when designing and implementing learning objects to teach physics","Nelly Jimenez-Garcia, Francy; Marquez-Narvaez, Carolina; de Jesus Agudelo-Calle, Jairo; Beleno-Montagut, Ligia; Leyton-Vasquez, Hernando; Luis Muniz, Jorge","","","","REVISTA EDUCACION EN INGENIERIA","JUL 2016","2016","11","22","","","","13","20","","","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"INTERACTIVE NETWORK MODEL FOR LEARNING: TOWARDS A LEARNING PROCESS ONLINE STUDENT CENTERED","Silva-Quiroz, Juan; Fernandez Serrano, Elio; Astudillo Cavieres, Andrea","","","","PIXEL-BIT- REVISTA DE MEDIOS Y EDUCACION","JUL 2016","2016","","49","","","","225","238","","10.12795/pixelbit.2016.i49.015","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"PROPOSAL OF A GUIDE FOR A VIRTUAL MOODLE COURSE ON CREATION OF EDUCATIONAL ACCESIBLE CONTENTS","Tapia-Leon, Mariela; Palacios-Zamora, Kerly; Lujan-Mora, Sergio","","","","REVISTA INCLUSIONES","JUL-SEP 2016","2016","3","3","","","","168","181","","","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Usability Assessment of Moodle by Brazilian and Portuguese Nursing Students","Seixas, Carlos Alberto; de Godoy, Simone; Amado Martins, Jose Carlos; Mazzo, Alessandra; Negrao Baptista, Rui Carlos; Costa Mendes, Isabel Amelia","","","","CIN-COMPUTERS INFORMATICS NURSING","JUN 2016","2016","34","6","","","","266","271","","10.1097/CIN.0000000000000237","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"iPads in medical language courses at the University of Helsinki","Wallinheimo, Kirsi; Pitkanen, Kari K.","","","","LANGUAGE LEARNING IN HIGHER EDUCATION","MAY 2016","2016","6","1","","","SI","77","94","","10.1515/cercles-2016-0004","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Evaluation of Navigational Aspects of Moodle","Arshad, Raheela; Majeed, Awais; Afzal, Hammad; Muzammal, Muhammad; Rahman, Arif ur","","","","INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS","MAR 2016","2016","7","3","","","","287","298","","","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"Autonomous Language Learning in Self-Access Spaces: Moodle in Action.","Dofs, Kerstin; Hobbs, Moira","","","","STUDIES IN SELF-ACCESS LEARNING JOURNAL","MAR 2016","2016","7","1","","","","72","83","","","","","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"COMPARISON FROM THE LEVELS OF ACCESSIBILITY ON LMS PLATFORMS THAT SUPPORTS THE ONLINE LEARNING SYSTEM","Acosta, Tania; Lujan-Mora, Sergio","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN16: 8TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2016","2016","","","","","","2704","2711","","","8th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2016","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"PREDICTING STUDENTS' APPROACHES TO LEARNING BASED ON MOODLE LOGS","Akcapinar, Gokhan","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN16: 8TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2016","2016","","","","","","2347","2352","","","8th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2016","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"PREDICTION OF UNSUCCESSFUL STUDENTS BASED ON THEIR ACTIVITIES IN THE LMS MOODLE","Beranek, Ladislav; Remes, Radim","","","Flegl, M; Houska, M; Krejci, I","PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE EFFICIENCY AND RESPONSIBILITY IN EDUCATION","2016","2016","","","","","","35","42","","","13th International Conference Efficiency and Responsibility in Education (ERIE)","JUN 02-03, 2016","2","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
